Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
asymmetric-natural-colored-canvas,,,,,,,,"4"" by 6""",,F,,,30551839-10x15cm-no-frame-picture-f,0.0,shopify,deny,oberlo,14.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865106.jpg?v=1613481689,6,Asymmetric Natural-Colored Canvas-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865108.jpg?v=1613481692,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"5"" by 7""",,A,,,30551839-13x18cm-no-frame-picture-a,0.0,shopify,deny,oberlo,16.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865107.jpg?v=1613481690,7,Asymmetric Natural-Colored Canvas-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865103.jpg?v=1613481685,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"5"" by 7""",,B,,,30551839-13x18cm-no-frame-picture-b,0.0,shopify,deny,oberlo,16.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865108.jpg?v=1613481692,8,Asymmetric Natural-Colored Canvas-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865104.jpg?v=1613481687,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"5"" by 7""",,C,,,30551839-13x18cm-no-frame-picture-c,0.0,shopify,deny,oberlo,16.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/SizeGuide_efc9770a-0e4e-4b1b-93ba-3d0d0bb879ee.jpg?v=1613481693,9,Asymmetric Natural-Colored Canvas-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865105.jpg?v=1613481688,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"5"" by 7""",,D,,,30551839-13x18cm-no-frame-picture-d,0.0,shopify,deny,oberlo,16.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/Size_c42a8a05-0aa2-4331-a0ee-92afe2c1cbcc.jpg?v=1613481694,10,Asymmetric Natural-Colored Canvas-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865106.jpg?v=1613481689,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"5"" by 7""",,E,,,30551839-13x18cm-no-frame-picture-e,0.0,shopify,deny,oberlo,16.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865107.jpg?v=1613481690,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"5"" by 7""",,F,,,30551839-13x18cm-no-frame-picture-f,0.0,shopify,deny,oberlo,16.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865108.jpg?v=1613481692,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"6"" by 8""",,A,,,30551839-15x20cm-no-frame-picture-a,0.0,shopify,deny,oberlo,19.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865103.jpg?v=1613481685,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"6"" by 8""",,B,,,30551839-15x20cm-no-frame-picture-b,0.0,shopify,deny,oberlo,19.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865104.jpg?v=1613481687,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"6"" by 8""",,C,,,30551839-15x20cm-no-frame-picture-c,0.0,shopify,deny,oberlo,19.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865105.jpg?v=1613481688,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"6"" by 8""",,D,,,30551839-15x20cm-no-frame-picture-d,0.0,shopify,deny,oberlo,19.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865106.jpg?v=1613481689,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"6"" by 8""",,E,,,30551839-15x20cm-no-frame-picture-e,0.0,shopify,deny,oberlo,19.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865107.jpg?v=1613481690,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"6"" by 8""",,F,,,30551839-15x20cm-no-frame-picture-f,0.0,shopify,deny,oberlo,19.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865108.jpg?v=1613481692,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"8"" by 10""",,A,,,30551839-20x25cm-no-frame-picture-a,0.0,shopify,deny,oberlo,22.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865103.jpg?v=1613481685,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"8"" by 10""",,B,,,30551839-20x25cm-no-frame-picture-b,0.0,shopify,deny,oberlo,22.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865104.jpg?v=1613481687,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"8"" by 10""",,C,,,30551839-20x25cm-no-frame-picture-c,0.0,shopify,deny,oberlo,22.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865105.jpg?v=1613481688,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"8"" by 10""",,D,,,30551839-20x25cm-no-frame-picture-d,0.0,shopify,deny,oberlo,22.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865106.jpg?v=1613481689,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"8"" by 10""",,E,,,30551839-20x25cm-no-frame-picture-e,0.0,shopify,deny,oberlo,22.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865107.jpg?v=1613481690,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"8"" by 10""",,F,,,30551839-20x25cm-no-frame-picture-f,0.0,shopify,deny,oberlo,22.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865108.jpg?v=1613481692,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"8"" by 12""",,A,,,30551839-a4-21x30cm-no-frame-picture-a,0.0,shopify,deny,oberlo,26.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865103.jpg?v=1613481685,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"8"" by 12""",,B,,,30551839-a4-21x30cm-no-frame-picture-b,0.0,shopify,deny,oberlo,26.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865104.jpg?v=1613481687,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"8"" by 12""",,C,,,30551839-a4-21x30cm-no-frame-picture-c,0.0,shopify,deny,oberlo,26.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865105.jpg?v=1613481688,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"8"" by 12""",,D,,,30551839-a4-21x30cm-no-frame-picture-d,0.0,shopify,deny,oberlo,26.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865106.jpg?v=1613481689,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"8"" by 12""",,E,,,30551839-a4-21x30cm-no-frame-picture-e,0.0,shopify,deny,oberlo,26.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865107.jpg?v=1613481690,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"8"" by 12""",,F,,,30551839-a4-21x30cm-no-frame-picture-f,0.0,shopify,deny,oberlo,26.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865108.jpg?v=1613481692,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"12"" by 16""",,A,,,30551839-30x40cm-no-frame-picture-a,0.0,shopify,deny,oberlo,29.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865103.jpg?v=1613481685,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"12"" by 16""",,B,,,30551839-30x40cm-no-frame-picture-b,0.0,shopify,deny,oberlo,29.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865104.jpg?v=1613481687,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"12"" by 16""",,C,,,30551839-30x40cm-no-frame-picture-c,0.0,shopify,deny,oberlo,29.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865105.jpg?v=1613481688,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"12"" by 16""",,D,,,30551839-30x40cm-no-frame-picture-d,0.0,shopify,deny,oberlo,29.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865106.jpg?v=1613481689,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"12"" by 16""",,E,,,30551839-30x40cm-no-frame-picture-e,0.0,shopify,deny,oberlo,29.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865107.jpg?v=1613481690,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"12"" by 16""",,F,,,30551839-30x40cm-no-frame-picture-f,0.0,shopify,deny,oberlo,29.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865108.jpg?v=1613481692,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"16"" by 20""",,A,,,30551839-40x50cm-no-frame-picture-a,0.0,shopify,deny,oberlo,34.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865103.jpg?v=1613481685,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"16"" by 20""",,B,,,30551839-40x50cm-no-frame-picture-b,0.0,shopify,deny,oberlo,34.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865104.jpg?v=1613481687,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"16"" by 20""",,C,,,30551839-40x50cm-no-frame-picture-c,0.0,shopify,deny,oberlo,34.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865105.jpg?v=1613481688,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"16"" by 20""",,D,,,30551839-40x50cm-no-frame-picture-d,0.0,shopify,deny,oberlo,34.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865106.jpg?v=1613481689,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"16"" by 20""",,E,,,30551839-40x50cm-no-frame-picture-e,0.0,shopify,deny,oberlo,34.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865107.jpg?v=1613481690,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"16"" by 20""",,F,,,30551839-40x50cm-no-frame-picture-f,0.0,shopify,deny,oberlo,34.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865108.jpg?v=1613481692,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"20"" by 28""",,A,,,30551839-50x70cm-no-frame-picture-a,0.0,shopify,deny,oberlo,36.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865103.jpg?v=1613481685,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"20"" by 28""",,B,,,30551839-50x70cm-no-frame-picture-b,0.0,shopify,deny,oberlo,36.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865104.jpg?v=1613481687,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"20"" by 28""",,C,,,30551839-50x70cm-no-frame-picture-c,0.0,shopify,deny,oberlo,36.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865105.jpg?v=1613481688,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"20"" by 28""",,D,,,30551839-50x70cm-no-frame-picture-d,0.0,shopify,deny,oberlo,36.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865106.jpg?v=1613481689,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"20"" by 28""",,E,,,30551839-50x70cm-no-frame-picture-e,0.0,shopify,deny,oberlo,36.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865107.jpg?v=1613481690,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"20"" by 28""",,F,,,30551839-50x70cm-no-frame-picture-f,0.0,shopify,deny,oberlo,36.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865108.jpg?v=1613481692,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"24"" by 32""",,A,,,30551839-60x80cm-no-frame-picture-a,0.0,shopify,deny,oberlo,39.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865103.jpg?v=1613481685,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"24"" by 32""",,B,,,30551839-60x80cm-no-frame-picture-b,0.0,shopify,deny,oberlo,39.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865104.jpg?v=1613481687,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"24"" by 32""",,C,,,30551839-60x80cm-no-frame-picture-c,0.0,shopify,deny,oberlo,39.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865105.jpg?v=1613481688,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"24"" by 32""",,D,,,30551839-60x80cm-no-frame-picture-d,0.0,shopify,deny,oberlo,39.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865106.jpg?v=1613481689,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"24"" by 32""",,E,,,30551839-60x80cm-no-frame-picture-e,0.0,shopify,deny,oberlo,39.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865107.jpg?v=1613481690,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"24"" by 32""",,F,,,30551839-60x80cm-no-frame-picture-f,0.0,shopify,deny,oberlo,39.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865108.jpg?v=1613481692,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"24"" by 36""",,A,,,30551839-60x90cm-no-frame-picture-a,0.0,shopify,deny,oberlo,42.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865103.jpg?v=1613481685,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"24"" by 36""",,B,,,30551839-60x90cm-no-frame-picture-b,0.0,shopify,deny,oberlo,42.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865104.jpg?v=1613481687,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"24"" by 36""",,C,,,30551839-60x90cm-no-frame-picture-c,0.0,shopify,deny,oberlo,42.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865105.jpg?v=1613481688,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"24"" by 36""",,D,,,30551839-60x90cm-no-frame-picture-d,0.0,shopify,deny,oberlo,42.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865106.jpg?v=1613481689,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"24"" by 36""",,E,,,30551839-60x90cm-no-frame-picture-e,0.0,shopify,deny,oberlo,42.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865107.jpg?v=1613481690,kg,,,
asymmetric-natural-colored-canvas,,,,,,,,"24"" by 36""",,F,,,30551839-60x90cm-no-frame-picture-f,0.0,shopify,deny,oberlo,42.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1313865108.jpg?v=1613481692,kg,,,
gold-colander-collection,Gold Colander,"<!--Start tab labels-->
<ul class=""tabs"">
<li><a class=""active"" href=""#tab1""> Description </a></li>
<li><a href=""#tab2"" class=""""> Details </a></li>
<li><a href=""#tab3"" class=""""> Shipping </a></li>
</ul>
<!--Start tab content-->
<ul class=""tabs-content"">
<li class=""active"" id=""tab1"" style=""display: block;"">
<div>
<p>Elevate your home cooking and baking experience with our <i>Gold Colander</i></p>
</div>
</li>
<li id=""tab2"" class="""" style=""display: none;"">
<div>
<p>Material: High-quality stainless steel</p>
<p>Color: Gold</p>
<p>Size: Small, Regular, Large</p>
</div>
</li>
<li id=""tab3"" class="""" style=""display: none;"">
<div>
<p>We offer Free Shipping Worldwide.</p>
<p>We typically ship items within 5 days of receiving an order and you’ll receive a tracking number that will let you keep tabs of where your order is at all times.</p>
<p>From that point, it takes approximately 12 – 18* days for items to arrive.</p>
<p>*Do note that longer shipping duration may be expected in some cases due to the COVID-19 situation with a reduced number of flights and manpower. We will do our best to get your order to you sooner.</p>
<p>Read our <a href=""https://jazzupco.com/policies/shipping-policy"">Shipping Policy</a>.</p>
</div>
</li>
</ul>",JAZZUP,"","",true,Option,Small,,,,,27316325-small-mesh,0.0,shopify,deny,oberlo,17.00,24.00,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/Colander.jpg?v=1613481736,1,Gold Colander-JAZZUP,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/1_e57b13cf-74af-49c5-ae6d-9ba35554481c.png?v=1613481741,kg,,,active
gold-colander-collection,,,,,,,,Regular,,,,,27316325-medium-mesh,0.0,shopify,deny,oberlo,19.00,27.00,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1407879790.jpg?v=1613481737,2,Gold Colander-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/2_980d00d7-f058-400b-959b-05537787e68a.png?v=1613481742,kg,,,
gold-colander-collection,,,,,,,,Large,,,,,27316325-large-mesh,0.0,shopify,deny,oberlo,22.00,30.00,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1407879791.jpg?v=1613481738,3,Gold Colander-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/3_9367ddc0-555b-4e74-a13b-2ad370d0c2f2.png?v=1613481742,kg,,,
gold-colander-collection,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1407879793.jpg?v=1613481739,4,Gold Colander-JAZZUP,,,,,,,,,,,,,,,,,,,,,
gold-colander-collection,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1407879788.jpg?v=1613481740,5,Gold Colander-JAZZUP,,,,,,,,,,,,,,,,,,,,,
gold-colander-collection,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/1_e57b13cf-74af-49c5-ae6d-9ba35554481c.png?v=1613481741,6,Gold Colander-JAZZUP,,,,,,,,,,,,,,,,,,,,,
gold-colander-collection,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/2_980d00d7-f058-400b-959b-05537787e68a.png?v=1613481742,7,Gold Colander-JAZZUP,,,,,,,,,,,,,,,,,,,,,
gold-colander-collection,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/3_9367ddc0-555b-4e74-a13b-2ad370d0c2f2.png?v=1613481742,8,Gold Colander-JAZZUP,,,,,,,,,,,,,,,,,,,,,
golden-egg-separator,Golden Egg Separator,"<ul class=""tabs"">
<li><a href=""#tab1"" class=""active""> Description </a></li>
<li><a class="""" href=""#tab2""> Shipping</a></li>
</ul>
<ul class=""tabs-content"">
<li style=""display: block;"" id=""tab1"" class=""active"">
<div>
<p>Remove the yolk of an egg with ease and elegantly with the <i>Golden Egg Separator</i>!</p>
<p>Made with high-quality stainless steel</p>
<p>Note: The bowl is not included</p>
</div>
</li>
<li style=""display: none;"" class="""" id=""tab2"">
<div>
<p>We offer Free Shipping Worldwide.</p>
<p>We typically ship items within 5 days of receiving an order and you’ll receive a tracking number that will let you keep tabs of where your order is at all times.</p>
<p>From that point, it takes approximately 12 – 18* days for items to arrive.</p>
<p>*Do note that longer shipping duration may be expected in some cases due to the COVID-19 situation with a reduced number of flights and manpower. We will do our best to get your order to you sooner.</p>
<p>Read our <a href=""https://jazzupco.com/policies/shipping-policy"">Shipping Policy</a>.</p>
</div>
</li>
</ul>",JAZZUP,"","",true,Title,Default Title,,,,,27316325-a,0.0,shopify,deny,oberlo,14.00,14.00,true,false,"",https://cdn.shopify.com/s/files/1/0365/1705/2461/products/EggSeparator2.jpg?v=1613481747,1,Golden Egg Separator-JAZZUP,false,,,,,,,,,,,,,,,,,kg,,,active
golden-egg-separator,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/EggSeparator1.jpg?v=1613481748,2,Golden Egg Separator-JAZZUP,,,,,,,,,,,,,,,,,,,,,
golden-egg-separator,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1407879797.jpg?v=1613481749,3,Golden Egg Separator-JAZZUP,,,,,,,,,,,,,,,,,,,,,
luxe-gold-kitchen-essentials-collection,Luxe Gold Kitchen Essentials,"<!--Start tab labels-->
<ul class=""tabs"">
<li><a class=""active"" href=""#tab1""> Description </a></li>
<li><a href=""#tab2"" class=""""> Details </a></li>
<li><a href=""#tab3"" class=""""> Shipping </a></li>
</ul>
<!--Start tab content-->
<ul class=""tabs-content"">
<li class=""active"" id=""tab1"" style=""display: block;"">
<div>
<p>Experience an enjoyable preparation time before cooking or baking with our <i>Luxe Gold Kitchen Essentials</i>. This elite range of kitchen accessories come in ideal sizes and are made of high-quality stainless steel that will last for years.</p>
<p>The whisk is designed into a narrow shape to ensure smooth whisking in small bowls; the grater has sharp edges that enable effective grating and the flour sifter comes with a handle that allows you to grip and sieve comfortably.</p>
</div>
</li>
<li id=""tab2"" class="""" style=""display: none;"">
<div>
<p>Material: Stainless Steel</p>
<p>Heavy-duty Tools</p>
<p>Color: Gold</p>
<p>Options: Whisk/ Grater/ Flour Sifter</p>
<p>The Complete Collection Includes: 1 Whisk, 1 Grater, and 1 Flour Sifter</p>
</div>
</li>
<li id=""tab3"" class="""" style=""display: none;"">
<div>
<p>We offer Free Shipping Worldwide.</p>
<p>We typically ship items within 5 days of receiving an order and you’ll receive a tracking number that will let you keep tabs of where your order is at all times.</p>
<p>From that point, it takes approximately 12 – 18* days for items to arrive.</p>
<p>*Do note that longer shipping duration may be expected in some cases due to the COVID-19 situation with a reduced number of flights and manpower. We will do our best to get your order to you sooner.</p>
<p>Read our <a href=""https://jazzupco.com/policies/shipping-policy"">Shipping Policy</a>.</p>
</div>
</li>
</ul>",JAZZUP,"","",true,Option,Whisk,,,,,29347887-whisk,0.0,shopify,deny,oberlo,17.00,27.00,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1393772606.jpg?v=1613481749,1,Luxe Gold Kitchen Essentials-JAZZUP,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/0_Stainless-Steel-Egg-Beater-Hand-Whisk-Egg-Mixer-Tool-Kitchen-Utensil-Baking-Tool.jpg?v=1613481756,kg,,,active
